line_id	token	lemma	pos	
A_M1_52_668	vut	uit	adv(gener)	
A_M1_52_669	die	die	pron(rel)	
A_M1_52_669	noit	nooit	adv(neg)	
A_M1_52_669	dorper	dorper	n(sing)	
A_M1_52_669	en	ne	adv(neg)	
A_M1_52_669	kinde	kennen	v(fin,past,lex)	
A_M1_52_670	hem	hij	pron(pers,3,sing)	
A_M1_52_670	can	kunnen	v(fin,pres,aux_cop)	
A_M1_52_670	ghehelpen	gehelpen	v(infin)	
A_M1_52_670	el	el	adj()	
A_M1_52_670	gheen	geen	pron(indef)	
A_M1_52_670	cruut	kruid	n(sing)	
A_M1_52_671	die	die	pron(rel)	
A_M1_52_671	stille	stil	adv(gener)	
A_M1_52_671	mint	minnen	v(fin,pres,lex)	
A_M1_52_671	of	of	conj(coord)	
A_M1_52_671	ouer+luut	overluid	adv(gener)	
A_M1_52_672	dan	dan	conj(comp)	
A_M1_52_672	hem	hij	pron(pers,3,sing)	
A_M1_52_672	teuel	dat+euvel	art(def)+n(sing)	
A_M1_52_672	toe+sinde	toezenden	v(fin,pres,lex)	
A_M1_52_673	der	de	art(def)	
A_M1_52_673	herten	hart	n(sing)	
A_M1_52_673	enter	en+de	conj(coord)+art(def)	
A_M1_52_673	oghen	oog	n(plu)	
A_M1_52_673	virtuut	virtuut	n(sing)	
A_M1_52_674	willic	willen+ik	v(fin,pres,lex)+pron(pers,1,sing)	
A_M1_52_674	dat	dat	conj(subord)	
A_M1_52_674	hier+mede	hiermede	pronadv(dem)	
A_M1_52_674	si	zijn	v(fin,pres,aux_cop)	
A_M1_52_674	beduut	beduiden	v(fin,pres,lex)	
A_M1_52_675	prouf	proeven	v(imp)	
A_M1_52_675	of	of	conj(coord)	
A_M1_52_675	ic	ik	pron(pers,1,sing)	
A_M1_52_675	dit	dit	pron(dem)	
A_M1_52_675	ontbinde	ontbinden	v(fin,pres,lex)	
A_M1_52_676	entie	en+de	conj(coord)+art(def)	
A_M1_52_676	redene	reden	n(sing)	
A_M1_52_676	bevinde	bevinden	v(fin,pres,lex)	
A_M1_53_677	een	een	art(indef)	
A_M1_53_677	zwaer	zwaar	adj()	
A_M1_53_677	orloghe	oorlog	n(sing)	
A_M1_53_677	ende	en	conj(coord)	
A_M1_53_677	een	een	art(indef)	
A_M1_53_677	groet	groot	adj()	
A_M1_53_677	strijt	strijd	n(sing)	
A_M1_53_678	ende	en	conj(coord)	
A_M1_53_678	daer+toe	daartoe	pronadv(dem)	
A_M1_53_678	een	een	art(indef)	
A_M1_53_678	eewelijc	eeuwelijk	adj()	
A_M1_53_678	nijt	nijd	n(sing)	
A_M1_53_679	es	zijn	v(fin,pres,aux_cop)	
A_M1_53_679	tusschen	tussen	adp()	
A_M1_53_679	der	de	art(def)	
A_M1_53_679	herten	hart	n(sing)	
A_M1_53_679	enten	en+de	conj(coord)+art(def)	
A_M1_53_679	oghen	oog	n(plu)	
A_M1_53_680	therte	dat+hart	art(def)+n(sing)	
A_M1_53_680	den	de	art(def)	
A_M1_53_680	oghen	oog	n(plu)	
A_M1_53_680	verwijt	verwijt	v(fin,pres,lex)	
A_M1_53_681	du	du	pron(pers,2,sing)	
A_M1_53_681	best	zijn	v(fin,pres,aux_cop)	
A_M1_53_681	die	die	pron(rel)	
A_M1_53_681	mijns	ik	pron(pers,1,sing)	
A_M1_53_681	niet	niet	adv(neg)	
A_M1_53_681	ne	ne	adv(neg)	
A_M1_53_681	vermijt	vermijden	v(fin,pres,lex)	
A_M1_53_682	bidi	bij+du	adp()+pron(pers,2,sing)	
A_M1_53_682	bem	zijn	v(fin,pres,aux_cop)	
A_M1_53_682	ic	ik	pron(pers,1,sing)	
A_M1_53_682	bedroghen	bedriegen	v(participle,past)	
A_M1_53_683	du	du	pron(pers,2,sing)	
A_M1_53_683	best	zijn	v(fin,pres,aux_cop)	
A_M1_53_683	open	open	adj()	
A_M1_53_683	talre	te+al	adp()+num(indef)	
A_M1_53_683	tijt	tijd	n(sing)	
A_M1_53_684	elken	elk	num(indef)	
A_M1_53_684	besonder	bijzonder	adv(gener)	
A_M1_53_684	die	die	pron(rel)	
A_M1_53_684	vordi	voor+du	adp()+pron(pers,3,sing)	
A_M1_53_684	lijt	lijden	v(fin,pres,lex)	
A_M1_53_685	du	du	pron(pers,2,sing)	
A_M1_53_685	best	zijn	v(fin,pres,aux_cop)	
A_M1_53_685	vrient	vriend	n(sing)	
A_M1_53_685	dits	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	
A_M1_53_685	gheloghen	liegen	v(participle,past)	
A_M1_53_686	sluut	sluiten	v(imp)	
A_M1_53_686	dine	dijn	pron(poss)	
A_M1_53_686	dore	deur	n(sing)	
A_M1_53_686	teenegher	te+enig	adp()+pron(indef)	
A_M1_53_686	tijt	tijd	n(sing)	
A_M1_53_687	daer	daar	adv(dem)	
A_M1_53_687	menich	menig	num(indef)	
A_M1_53_687	dief	dief	n(sing)	
A_M1_53_687	voren	voor	adp()	
A_M1_53_687	lijt	lijden	v(fin,pres,lex)	
A_M1_53_688	bidi	bij+du	adp()+pron(pers,2,sing)	
A_M1_53_688	ben	zijn	v(fin,pres,aux_cop)	
A_M1_53_688	ic	ik	pron(pers,1,sing)	
A_M1_53_688	bedroghen	bedriegen	v(participle,past)	
A_M1_53_689	dies	dat	pron(dem)	
A_M1_53_689	claghic	klagen+ik	v(fin,pres,lex)+pron(pers,1,sing)	
A_M1_53_689	den	de	art(def)	
A_M1_53_689	oghen	oog	n(plu)	
A_M1_54_690	vvapene	wapen	interj()	
A_M1_54_690	vriendelijc	vriendelijk	adj()	
A_M1_54_690	viant	vijand	n(sing)	
A_M1_54_691	dor	door	adp()	
A_M1_54_691	di	du	pron(pers,2,sing)	
A_M1_54_691	doghic	dogen+ik	v(fin,pres,lex)+pron(pers,1,sing)	
A_M1_54_691	meneghen	menig	num(indef)	
A_M1_54_691	pant	pand	n(sing)	
A_M1_54_692	ende	en	conj(coord)	
A_M1_54_692	meneghe	menig	num(indef)	
A_M1_54_692	coude	koude	n(sing)	
A_M1_54_693	wach	wach	interj()	
A_M1_54_693	datti	dat+du	conj(subord)+pron(pers,2,sing)	
A_M1_54_693	nature	natuur	n(sing)	
A_M1_54_693	oit	ooit	adv(indef)	
A_M1_54_693	vant	vinden	v(fin,past,lex)	
A_M1_54_694	waerdi	zijn+gij	v(fin,past,aux_cop)+pron(pers,2,plu)	
A_M1_54_694	verboden	verbieden	v(participle,past)	
A_M1_54_694	huus	huis	n(sing)	
A_M1_54_694	ende	en	conj(coord)	
A_M1_54_694	lant	land	n(sing)	
A_M1_54_695	ende	en	conj(coord)	
A_M1_54_695	des	de	art(def)	
A_M1_54_695	meinschen	mens	n(sing)	
A_M1_54_695	houde	hulde	n(sing)	
A_M1_54_696	sone	zo+ne	adv(resum)+adv(neg)	
A_M1_54_696	bonde	binden	v(fin,past,lex)	
A_M1_54_696	mi	ik	pron(pers,1,sing)	
A_M1_54_696	gheen	geen	pron(indef)	
A_M1_54_696	bant	band	n(sing)	
A_M1_54_697	lichtre	licht	adj()	
A_M1_54_697	ware	zijn	v(fin,past,aux_cop)	
A_M1_54_697	dan	dan	conj(comp)	
A_M1_54_697	een	een	art(indef)	
A_M1_54_697	zant	zand	n(sing)	
A_M1_54_698	al+gader	algader	adv(gener)	
A_M1_54_698	mine	mijn	pron(poss)	
A_M1_54_698	scoude	schuld	n(sing)	
A_M1_54_699	men	men	pron(indef)	
A_M1_54_699	stake	steken	v(fin,past,lex)	
A_M1_54_699	bet	bet	adv(gener)	
A_M1_54_699	vut	uit	v(prtcl)	
A_M1_54_699	metter	met+de	adp()+art(def)	
A_M1_54_699	hant	hand	n(sing)	
A_M1_54_700	ende	en	conj(coord)	
A_M1_54_700	versmorde	versmoren	v(fin,past,lex)	
A_M1_54_700	sulken	zulk	pron(dem)	
A_M1_54_700	pant	pand	n(sing)	
A_M1_54_701	onder	onder	adp()	
A_M1_54_701	donreene	de+onrein	art(def)+adj()	
A_M1_54_701	moude	moude	n(sing)	
A_M1_54_702	vp+dat	opdat	conj(subord)	
A_M1_54_702	nature	natuur	n(sing)	
A_M1_54_702	woude	willen	v(fin,past,aux_cop)	
A_M1_55_703	therte	het+hart	art(def)+n(sing)	
A_M1_55_703	zweech	zwijgen	v(fin,past,lex)	
A_M1_55_703	ende	en	conj(coord)	
A_M1_55_703	toghe	het+oog	art(def)+n(sing)	
A_M1_55_703	sprac	spreken	v(fin,past,lex)	
A_M1_55_704	mi	ik	pron(pers,1,sing)	
A_M1_55_704	dinct	dunken	v(fin,pres,aux_cop)	
A_M1_55_704	dat	dat	conj(subord)	
A_M1_55_704	hu	uw	pron(poss)	
A_M1_55_704	sin	zin	n(sing)	
A_M1_55_704	ghebrac	gebreken	v(fin,past,lex)	
A_M1_55_705	vrouwe	vrouw	n(sing)	
A_M1_55_705	coninghinne	koningin	n(sing)	
A_M1_55_706	dat	dat	conj(subord)	
A_M1_55_706	ghi	gij	pron(pers,2,plu)	
A_M1_55_706	mi	ik	pron(pers,1,sing)	
A_M1_55_706	tyet	tijgen	v(fin,pres,lex)	
A_M1_55_706	hu	uw	pron(poss)	
A_M1_55_706	onghemac	ongemak	n(sing)	
A_M1_55_707	want	want	conj(subord)	
A_M1_55_707	noit	nooit	adv(neg)	
A_M1_55_707	van	van	adp()	
A_M1_55_707	mi	ik	pron(pers,1,sing)	
A_M1_55_707	tuwaert	te+uwaart	adp()+adv(gener)	
A_M1_55_707	lac	lak	n(sing)	
A_M1_55_708	een	een	art(indef)	
A_M1_55_708	stof	stof	n(sing)	
A_M1_55_708	al	al	conj(subord)	
A_M1_55_708	quaemt	komen+het	pron(pers,3,sing)+v(fin,past,lex)	
A_M1_55_708	mi	ik	pron(pers,1,sing)	
A_M1_55_708	inne	in	adp()	
A_M1_55_709	alse	als	conj(subord)	
A_M1_55_709	men	men	pron(indef)	
A_M1_55_709	mi	ik	pron(pers,1,sing)	
A_M1_55_709	somwile	somwijl	adv(gener)	
A_M1_55_709	vte+stac	uitsteken	v(fin,past,lex)	
A_M1_55_710	wat	wat	pron(inter)	
A_M1_55_710	dochte	deugen	v(fin,past,lex)	
A_M1_55_710	daer+na	daarna	adv(gener)	
A_M1_55_710	smeinschen	de+mens	art(def)+n(sing)	
A_M1_55_710	sac	zak	n(sing)	
A_M1_55_711	sijn	zijn	v(fin,pres,aux_cop)	
A_M1_55_711	wel+varen	welvaar	n(sing)	
A_M1_55_711	was	zijn	v(fin,past,aux_cop)	
A_M1_55_711	dinne	dun	adj()	
A_M1_55_712	sonder	zonder	adp()	
A_M1_55_712	noot	nood	n(sing)	
A_M1_55_712	maecti	maken+hij	 v(fin,pres,lex)+hij	
A_M1_55_712	ghecrac	gekraak	n(sing)	
A_M1_55_713	ende	en	conj(coord)	
A_M1_55_713	werpt	werpen	v(fin,pres,lex)	
A_M1_55_713	vp	op	adp()	
A_M1_55_713	mi	ik	pron(pers,1,sing)	
A_M1_55_713	uwen	uw	pron(poss)	
A_M1_55_713	hac	hak	n(sing)	
A_M1_55_714	dat	dat	conj(subord)	
A_M1_55_714	ic	ik	pron(pers,1,sing)	
A_M1_55_714	hu	gij	pron(pers,2,plu)	
A_M1_55_714	vrouwe	vrouw	n(sing)	
A_M1_55_714	kinne	kennen	v(fin,pres,lex)	
A_M1_55_715	ende	en	conj(coord)	
A_M1_55_715	mine	mijn	pron(poss)	
A_M1_55_715	coninghinne	koningin	n(sing)	
A_M1_56_716	merket	merken	v(imp)	
A_M1_56_716	vrouwe	vrouw	n(sing)	
A_M1_56_716	ende	en	conj(coord)	
A_M1_56_716	besiet	bezien	v(imp)	
A_M1_56_717	dat	dat	conj(subord)	
A_M1_56_717	ghi	gij	pron(pers,2,plu)	
A_M1_56_717	ouer	over	adp()	
A_M1_56_717	mi	ik	pron(pers,1,sing)	
A_M1_56_717	ghebiet	gebieden	v(fin,pres,lex)	
A_M1_56_718	alse	als	conj(comp)	
A_M1_56_718	ouer	over	adp()	
A_M1_56_718	alle	al	pron(indef)	
A_M1_56_718	huwe	uw	pron(poss)	
A_M1_56_718	lede	lede	n(plu)	
A_M1_56_719	menne	men+ne	pron(indef)+adv(neg)	
A_M1_56_719	conde	kunnen	v(fin,past,aux_cop)	
A_M1_56_719	hu	gij	pron(pers,2,plu)	
A_M1_56_719	ghescaden	geschaden	v(infin)	
A_M1_56_719	niet	niet	adv(neg)	
A_M1_56_720	waert	zijn+het	v(fin,past,aux_cop)+pron(pers,3,sing)	
A_M1_56_720	so	zo	adv(dem)	
A_M1_56_720	dat	dat	conj(subord)	
A_M1_56_720	ghi	gij	pron(pers,2,sing)	
A_M1_56_720	van	van	adp()	
A_M1_56_720	hu	gij	pron(pers,2,plu)	
A_M1_56_720	sciet	scheiden	v(fin,past,lex)	
A_M1_56_721	alle	al	pron(indef)	
A_M1_56_721	dorperhede	dorperheid	n(sing)	
A_M1_56_722	maer	maar	conj(coord)	
A_M1_56_722	alse	als	conj(subord)	
A_M1_56_722	ghi	gij	pron(pers,2,plu)	
A_M1_56_722	bi	bij	adp()	
A_M1_56_722	mi	ik	pron(pers,1,sing)	
A_M1_56_722	bespiet	bespieden	v(fin,pres,lex)	
A_M1_56_723	dinghen	ding	n(plu)	
A_M1_56_723	die	die	pron(rel)	
A_M1_56_723	ghi	gij	pron(pers,2,sing)	
A_M1_56_723	ane	aan	v(prtcl)	
A_M1_56_723	v	gij	pron(pers,2,plu)	
A_M1_56_723	tiet	tijgen	v(fin,pres,lex)	
A_M1_56_724	volghedijs	volgen+du+het	v(fin,past,lex)+pron(pers,3,plu)+pron(pers,3,sing)	
A_M1_56_724	gherne	gaarne	adv(gener)	
A_M1_56_724	mede	mede	adv(gener)	
A_M1_56_725	ghi	gij	pron(pers,2,sing)	
A_M1_56_725	sijt	zijn	v(fin,pres,aux_cop)	
A_M1_56_725	alse	als	conj(subord)	
A_M1_56_725	tcrancke	het+krank	art(def)+adj()	
A_M1_56_725	riet	riet	n(sing)	
A_M1_56_726	dat	dat	pron(rel)	
A_M1_56_726	den	de	art(def)	
A_M1_56_726	winde	wind	n(sing)	
A_M1_56_726	volghet	volgen	v(fin,pres,lex)	
A_M1_56_726	ende	en	conj(coord)	
A_M1_56_726	vliet	vlieden	v(fin,pres,lex)	
A_M1_56_727	hu	uw	pron(poss)	
A_M1_56_727	onghestadichede	ongestadigheid	n(sing)	
A_M1_56_728	maect	maken	v(fin,pres,lex)	
A_M1_56_728	hu	gij	pron(pers,2,sing)	
A_M1_56_728	den	de	art(def)	
A_M1_56_728	onvrede	onvrede	n(sing)	
A_M1_57_729	dit	dit	pron(dem)	
A_M1_57_729	orloghe	oorlog	n(sing)	
A_M1_57_729	heuet	hebben	v(fin,pres,aux_cop)	
A_M1_57_729	ghevelt	vellen	v(participle,past)	
A_M1_57_730	alse	als	conj(subord)	
A_M1_57_730	men	men	pron(indef)	
A_M1_57_730	hare	zij	pron(pers,3,sing)	
A_M1_57_730	den	de	art(def)	
A_M1_57_730	twist	twist	n(sing)	
A_M1_57_730	vertelt	vertellen	v(fin,pres,lex)	
A_M1_57_731	vrouwe	vrouw	n(sing)	
A_M1_57_731	redene	reden	n(sing)	
A_M1_57_731	bi	bij	adp()	
A_M1_57_731	besceede	bescheid	n(sing)	
A_M1_57_732	beede+gader	beidegader	num(indef)	
A_M1_57_732	soese	zij+zij	pron(pers,3,sing)+pron(pers,3,plu)	
A_M1_57_732	scelt	schelden	v(fin,pres,lex)	
A_M1_57_733	elken	elk	pron(indef)	
A_M1_57_733	deelt	delen	v(fin,pres,lex)	
A_M1_57_733	soe	zij	pron(pers,3,sing)	
A_M1_57_733	daer	daar	adv(dem)	
A_M1_57_733	sijn	zijn	pron(poss)	
A_M1_57_733	ghelt	geld	n(sing)	
A_M1_57_734	niet	niet	adv(neg)	
A_M1_57_734	ghelike	gelijk	adv(gener)	
A_M1_57_734	beede	beide	num(indef)	
A_M1_57_735	baersculdich	baarschuldig	adj()	
A_M1_57_735	soe	zij	pron(pers,3,sing)	
A_M1_57_735	die	de	art(def)	
A_M1_57_735	herte	hart	n(sing)	
A_M1_57_735	spelt	spellen	v(fin,pres,lex)	
A_M1_57_736	alse	als	conj(subord)	
A_M1_57_736	diese	die+zij	pron(rel)+pron(pers,3,sing)	
A_M1_57_736	ouer	over	adp()	
A_M1_57_736	voghet	voogd	n(sing)	
A_M1_57_736	helt	houden	v(fin,pres,lex)	
A_M1_57_737	ende	en	conj(coord)	
A_M1_57_737	vrouwe	vrouw	n(sing)	
A_M1_57_737	bi	bij	adp()	
A_M1_57_737	haren	haar	pron(poss)	
A_M1_57_737	heede	eed	n(sing)	
A_M1_57_738	maer	maar	conj(coord)	
A_M1_57_738	des	de	art(def)	
A_M1_57_738	ongheuals	ongeval	n(sing)	
A_M1_57_738	ghewelt	geweld	n(sing)	
A_M1_57_739	dat	dat	pron(dem)	
A_M1_57_739	bi	bij	adp()	
A_M1_57_739	ziene	zien	v(infin)	
A_M1_57_739	therte	het+hart	art(def)+n(sing)	
A_M1_57_739	dwelt	dwellen	v(fin,pres,lex)	
A_M1_57_740	tyet	tijgen	v(fin,pres,lex)	
A_M1_57_740	soe	zij	pron(pers,3,sing)	
A_M1_57_740	des	de	art(def)	
A_M1_57_740	oghes	oog	n(sing)	
A_M1_57_740	gheleede	geleide	n(sing)	
A_M1_57_741	dus	dus	adv(dem)	
A_M1_57_741	deelet	delen	v(fin,pres,lex)	
A_M1_57_741	soe	zij	pron(pers,3,sing)	
A_M1_57_741	die	de	art(def)	
A_M1_57_741	veede	vede	n(sing)	
A_M1_58_742	martin	martijn	n(prop)	
A_M1_58_742	hier+bi	hierbij	pronadv(dem)	
A_M1_58_742	moghestu	mogen+du	v(fin,pres,lex)+pron(pers,2,sing)	
A_M1_58_742	sien	zien	v(infin)	
A_M1_58_743	weder	weder	conj(coord)	
A_M1_58_743	die	de	art(def)	
A_M1_58_743	oghen	oog	n(plu)	
A_M1_58_743	therte	het+hart	art(def)+n(sing)	
A_M1_58_743	vlien	vlieden	v(fin,pres,lex)	
A_M1_58_744	so	zo	conj(coord)	
A_M1_58_744	therte	het+hart	art(def)+n(sing)	
A_M1_58_744	die	de	art(def)	
A_M1_58_744	oghen	oog	n(plu)	
A_M1_58_745	alse	als	conj(subord)	
A_M1_58_745	therte	het+hart	art(def)+n(sing)	
A_M1_58_745	wille	wil	v(fin,pres,aux_cop)	
A_M1_58_745	ontien	onttijgen	v(infin)	
A_M1_58_746	om	om	adp()	
A_M1_58_746	niet	niet	adv(neg)	
A_M1_58_746	dan	dan	conj(comp)	
A_M1_58_746	die	de	art(def)	
A_M1_58_746	oghen	oog	n(plu)	
A_M1_58_746	spien	spieden	v(fin,pres,lex)	
A_M1_58_747	daer	daar	pronadv(dem)	
A_M1_58_747	nes	ne+zijn	adv(neg)+v(fin,pres,aux_cop)	
A_M1_58_747	gheen	geen	pron(indef)	
A_M1_58_747	ghedoghen	gedogen	v(infin)	
A_M1_58_748	maer	maar	conj(coord)	
A_M1_58_748	hets	het+zijn	pron(pers,3,sing)+v(fin,pres,aux_cop)	
A_M1_58_748	emmer	immer	adv(gener)	
A_M1_58_748	der	de	art(def)	
A_M1_58_748	herten	hart	n(sing)	
A_M1_58_748	plien	plegen	v(infin)	
A_M1_58_749	alst	als+het	conj(subord)+pron(pers,3,sing)	
A_M1_58_749	dor	door	adp()	
A_M1_58_749	doghen	de+oog	art(def)+n(plu)	
A_M1_58_749	siet	zien	v(fin,pres,lex)	
A_M1_58_749	desen	deze	pron(dem)	
A_M1_58_749	of	of	conj(subord)	
A_M1_58_749	dien	die	pron(dem)	
A_M1_58_750	daert	daar+het	pronadv(rel)+pron(pers,3,sing)	
A_M1_58_750	hem	hij	pron(pers,3,sing)	
A_M1_58_750	toe	toe	pronadv(rel)	
A_M1_58_750	wille	wil	v(fin,pres,aux_cop)	
A_M1_58_750	boghen	bogen	v(infin)	
A_M1_58_751	so	zo	adv(resum)	
A_M1_58_751	moet	moeten	v(fin,pres,aux_cop)	
A_M1_58_751	al	al	num(indef)	
A_M1_58_751	sijn	zijn	pron(poss)	
A_M1_58_751	wille	wil	n(sing)	
A_M1_58_751	ghescien	geschieden	v(infin)	
A_M1_58_752	toghe	het+oog	art(def)+n(sing)	
A_M1_58_752	moet	moeten	v(fin,pres,aux_cop)	
A_M1_58_752	lyen	lijden	v(infin)	
A_M1_58_752	ende	en	conj(coord)	
A_M1_58_752	ghien	gie‘n	v(infin)	
A_M1_58_753	daer+dore	daardoor	pronadv(rel)	
A_M1_58_753	quam	komen	v(fin,past,aux_cop)	
A_M1_58_753	ghevloghen	vliegen	v(participle,past)	
A_M1_58_754	minne	min	n(sing)	
A_M1_58_754	int	in+dat	adp()+art(def)	
A_M1_58_754	vertoghen	vertogen	n(sing)	
A_M1_59_755	iacop	jacob	n(prop)	
A_M1_59_755	dine	dijn	pron(poss)	
A_M1_59_755	redene	reden	n(sing)	
A_M1_59_755	es	zijn	v(fin,pres,aux_cop)	
A_M1_59_755	claer	klaar	adj()	
A_M1_59_756	al	al	conj(subord)	
A_M1_59_756	dinct	dunken	v(fin,pres,lex)	
A_M1_59_756	soe	zij	pron(pers,3,sing)	
A_M1_59_756	den+ghenen	degene	pron(dem)	
A_M1_59_756	zwaer	zwaar	adj()	
A_M1_59_757	die	die	pron(rel)	
A_M1_59_757	lettel	luttel	adv(gener)	
A_M1_59_757	ghevroeden	gevroeden	v(fin,pres,lex)	
A_M1_59_758	ic	ik	pron(pers,1,sing)	
A_M1_59_758	weet	weten	v(fin,pres,lex)	
A_M1_59_758	dat	dat	conj(subord)	
A_M1_59_758	wel	wel	adv(gener)	
A_M1_59_758	ouer+waer	overwaar	adv(gener)	
A_M1_59_759	die	de	art(def)	
A_M1_59_759	ziele	ziel	n(sing)	
A_M1_59_759	ware	zijn	v(fin,past,aux_cop)	
A_M1_59_759	al	al	adv(gener)	
A_M1_59_759	sonder	zonder	adp()	
A_M1_59_759	vaer	vaar	n(sing)	
A_M1_59_760	ende	en	conj(coord)	
A_M1_59_760	in	in	adp()	
A_M1_59_760	sekerre	zeker	adj()	
A_M1_59_760	hoeden	hoede	n(sing)	
A_M1_59_761	wilde	willen	v(fin,past,aux_cop)	
A_M1_59_761	therte	dat+hart	art(def)+n(sing)	
A_M1_59_761	maken	maken	v(infin)	
A_M1_59_761	ommaer	onmaar	adj()	
A_M1_59_762	daer	daar	pronadv(rel)	
A_M1_59_762	hare	zij	pron(pers,3,sing)	
A_M1_59_762	die	de	art(def)	
A_M1_59_762	oghen	oog	n(plu)	
A_M1_59_762	sendden	zenden	v(fin,past,lex)	
A_M1_59_762	naer	naar	adv(gener)	
A_M1_59_763	niemen	niemand	pron(indef)	
A_M1_59_763	dorstem	durven+hij	v(fin,past,aux_cop)+pron(pers,3,sing)	
A_M1_59_763	vermoeden	vermoeden	v(infin)	
A_M1_59_764	dat	dat	conj(subord)	
A_M1_59_764	hi	hij	pron(pers,3,sing)	
A_M1_59_764	beuen	beven	v(infin)	
A_M1_59_764	soude	zullen	v(fin,past,aux_cop)	
A_M1_59_764	daer	daar	pronadv(rel)	
A_M1_59_766	ende	en	conj(coord)	
A_M1_59_766	wisen	wijzen	v(infin)	
A_M1_59_766	ten	te+de	adp()+art(def)	
A_M1_59_766	gloeden	gloed	n(plu)	
A_M1_59_767	die	die	pron(rel)	
A_M1_59_767	hier	hier	adv(dem)	
A_M1_59_767	ten	te+de	adp()+art(def)	
A_M1_59_767	sonden	zonde	n(plu)	
A_M1_59_767	spoeden	spoeden	v(fin,past,lex)	
A_M1_60_768	berecht	berechten	v(imp)	
A_M1_60_768	mi	ik	pron(pers,1,sing)	
A_M1_60_768	jacop	jacob	n(prop)	
A_M1_60_768	oftu	of+du	conj(subord)+pron(pers,2,sing)	
A_M1_60_768	wout	willen	v(fin,pres,lex)	
A_M1_60_769	weder	weder	conj(coord)	
A_M1_60_769	es	zijn	v(fin,pres,aux_cop)	
A_M1_60_769	sekerst	zeker	adj()	
A_M1_60_769	int	in+dat	adp()+art(def)	
A_M1_60_769	behout	behoud	n(sing)	
A_M1_60_770	rijcheit	rijkheid	n(sing)	
A_M1_60_770	so	zo	conj(coord)	
A_M1_60_770	aermoede	armoede	n(sing)	
A_M1_60_771	eist	zijn+het	v(fin,pres,aux_cop)+pron(pers,3,sing)	
A_M1_60_771	leec	leek	n(sing)	
A_M1_60_771	clerc	klerk	n(sing)	
A_M1_60_771	ionc	jong	adj()	
A_M1_60_771	of	of	conj(coord)	
A_M1_60_771	hout	oud	adj()	
A_M1_60_772	het	het	pron(pers,3,sing)	
A_M1_60_772	dinc	dunken	v(fin,pres,lex)	
A_M1_60_772	mi	ik	pron(pers,1,sing)	
A_M1_60_772	wesen	wezen	v(infin)	
A_M1_60_772	gader+gout	gadergoud	n(sing)	
A_M1_60_773	al	al	pron(indef)	
A_M1_60_773	staet	staan	v(fin,pres,lex)	
A_M1_60_773	naer	na	v(prtcl)	
A_M1_60_773	den	dat	art(def)	
A_M1_60_773	goede	goed	n(sing)	
A_M1_60_774	aermoede	armoede	n(sing)	
A_M1_60_774	prijstmen	prijzen+men	v(fin,pres,lex)+pron(indef)	
A_M1_60_774	menich+fout	menigvoud	adj()	
A_M1_60_775	men	men	pron(indef)	
A_M1_60_775	seghet	zeggen	v(fin,pres,lex)	
A_M1_60_775	soe	zij	pron(pers,3,sing)	
A_M1_60_775	es	zijn	v(fin,pres,aux_cop)	
A_M1_60_775	seker	zeker	adj()	
A_M1_60_775	ende	en	conj(coord)	
A_M1_60_775	bout	boud	adj()	
A_M1_60_776	vor	voor	adp()	
A_M1_60_776	rouers	rover	n(plu)	
A_M1_60_776	sonder	zonder	adp()	
A_M1_60_776	hoede	hoede	n(sing)	
A_M1_60_777	doch	doch	adv(gener)	
A_M1_60_777	minnen	minnen	v(fin,pres,lex)	
A_M1_60_777	si	zij	pron(pers,3,plu)	
A_M1_60_777	vor	voor	adp()	
A_M1_60_777	dwater	dat+water	art(def)+n(sing)	
A_M1_60_777	smout	smout	n(sing)	
A_M1_60_778	si	zij	pron(pers,3,plu)	
A_M1_60_778	scuwen	schuwen	v(fin,pres,lex)	
A_M1_60_778	hongher	honger	n(sing)	
A_M1_60_778	ende	en	conj(coord)	
A_M1_60_778	cout	koude	n(sing)	
A_M1_60_779	eist	zijn+het	v(fin,pres,aux_cop)+pron(pers,3,sing)	
A_M1_60_779	alsic	als+ik	conj(comp)+pron(pers,1,sing)	
A_M1_60_779	mi	ik	pron(pers,1,sing)	
A_M1_60_779	gheuroede	gevroeden	v(fin,past,lex)	
A_M1_60_780	so	zo	adv(gener)	
A_M1_60_780	dolen	dolen	v(fin,pres,lex)	
A_M1_60_780	dese	deze	pron(dem)	
A_M1_60_780	vroede	vroed	adj()	
A_M1_61_781	martin	martijn	n(prop)	
A_M1_61_781	ic	ik	pron(pers,1,sing)	
A_M1_61_781	mete	meten	v(fin,pres,lex)	
A_M1_61_781	di	du	pron(pers,2,sing)	
A_M1_61_781	vul	vol	v(prtcl)	
A_M1_61_781	dit	dit	pron(dem)	
A_M1_61_781	vat	vat	n(sing)	
A_M1_61_782	vpten	op+de	adp()+art(def)	
A_M1_61_782	stoel	stoel	n(sing)	
A_M1_61_782	daer	daar	adv(rel)	
A_M1_61_782	moyses	mozes	n(prop)	
A_M1_61_782	sat	zitten	v(fin,past,lex)	
A_M1_61_783	daer	daar	adv(rel)	
A_M1_61_783	sitten	zitten	v(infin)	
A_M1_61_783	die	de	pron(rel)	
A_M1_61_783	gheleerde	geleerd	adj()	
A_M1_61_784	dat	dat	pron(rel)	
A_M1_61_784	si	zij	pron(pers,3,plu)	
A_M1_61_784	wisen	wijzen	v(fin,pres,lex)	
